"parking_details_id","parking_id","spaces","updatedon"
"11328","4","-1","Sat, 30 Jul 2022 21:21:06"
"11329","3","-1","Sat, 30 Jul 2022 21:21:06"
"11330","2","227","Sat, 30 Jul 2022 21:21:06"
"11331","5","-1","Sat, 30 Jul 2022 21:21:06"
"11332","4","-1","Sat, 30 Jul 2022 21:21:06"
"11333","3","-1","Sat, 30 Jul 2022 21:21:06"
"11334","2","227","Sat, 30 Jul 2022 21:21:06"
"11335","5","-1","Sat, 30 Jul 2022 21:21:06"
"11336","4","-1","Sat, 30 Jul 2022 21:21:06"
"11337","3","-1","Sat, 30 Jul 2022 21:21:06"
"11338","2","227","Sat, 30 Jul 2022 21:21:06"
"11339","5","-1","Sat, 30 Jul 2022 21:21:06"
"11340","4","-1","Sat, 30 Jul 2022 21:21:06"
"11341","3","-1","Sat, 30 Jul 2022 21:21:06"
"11342","2","227","Sat, 30 Jul 2022 21:21:06"
"11343","5","-1","Sat, 30 Jul 2022 21:21:06"
"11344","4","-1","Sat, 30 Jul 2022 21:21:06"
"11345","3","-1","Sat, 30 Jul 2022 21:21:06"
"11346","2","227","Sat, 30 Jul 2022 21:21:06"
"11347","5","-1","Sat, 30 Jul 2022 21:21:06"
"11348","4","-1","Sat, 30 Jul 2022 21:21:06"
"11349","3","-1","Sat, 30 Jul 2022 21:21:06"
"11350","2","227","Sat, 30 Jul 2022 21:21:06"
"11351","5","-1","Sat, 30 Jul 2022 21:21:06"
"11352","4","-1","Sat, 30 Jul 2022 21:21:06"
"11353","3","-1","Sat, 30 Jul 2022 21:21:06"
"11354","2","227","Sat, 30 Jul 2022 21:21:06"
"11355","5","-1","Sat, 30 Jul 2022 21:21:06"
"11356","4","-1","Sat, 30 Jul 2022 21:21:06"
"11357","3","-1","Sat, 30 Jul 2022 21:21:06"
"11358","2","227","Sat, 30 Jul 2022 21:21:06"
"11359","5","-1","Sat, 30 Jul 2022 21:21:06"
"11360","4","-1","Sat, 30 Jul 2022 21:21:06"
"11361","3","-1","Sat, 30 Jul 2022 21:21:06"
"11362","2","227","Sat, 30 Jul 2022 21:21:06"
"11363","5","-1","Sat, 30 Jul 2022 21:21:06"
"11364","4","-1","Sat, 30 Jul 2022 21:21:06"
"11365","3","-1","Sat, 30 Jul 2022 21:21:06"
"11366","2","227","Sat, 30 Jul 2022 21:21:06"
"11367","5","-1","Sat, 30 Jul 2022 21:21:06"
"11368","4","-1","Sat, 30 Jul 2022 21:21:06"
"11369","3","-1","Sat, 30 Jul 2022 21:21:06"
"11370","2","227","Sat, 30 Jul 2022 21:21:06"
"11371","5","-1","Sat, 30 Jul 2022 21:21:06"
"11372","4","-1","Sat, 30 Jul 2022 21:21:06"
"11373","3","-1","Sat, 30 Jul 2022 21:21:06"
"11374","2","227","Sat, 30 Jul 2022 21:21:06"
"11375","5","-1","Sat, 30 Jul 2022 21:21:06"
"11376","4","-1","Sat, 30 Jul 2022 21:21:06"
"11377","3","-1","Sat, 30 Jul 2022 21:21:06"
"11378","2","227","Sat, 30 Jul 2022 21:21:06"
"11379","5","-1","Sat, 30 Jul 2022 21:21:06"
"11380","4","-1","Sat, 30 Jul 2022 21:21:06"
"11381","3","-1","Sat, 30 Jul 2022 21:21:06"
"11382","2","227","Sat, 30 Jul 2022 21:21:06"
"11383","5","-1","Sat, 30 Jul 2022 21:21:06"
"11384","4","-1","Sat, 30 Jul 2022 21:21:06"
"11385","3","-1","Sat, 30 Jul 2022 21:21:06"
"11386","2","227","Sat, 30 Jul 2022 21:21:06"
"11387","5","-1","Sat, 30 Jul 2022 21:21:06"
"11388","4","-1","Sat, 30 Jul 2022 21:21:06"
"11389","3","-1","Sat, 30 Jul 2022 21:21:06"
"11390","2","227","Sat, 30 Jul 2022 21:21:06"
"11391","5","-1","Sat, 30 Jul 2022 21:21:06"
"11392","4","-1","Sat, 30 Jul 2022 21:21:06"
"11393","3","-1","Sat, 30 Jul 2022 21:21:06"
"11394","2","227","Sat, 30 Jul 2022 21:21:06"
"11395","5","-1","Sat, 30 Jul 2022 21:21:06"
"11396","4","-1","Sat, 30 Jul 2022 21:21:06"
"11397","3","-1","Sat, 30 Jul 2022 21:21:06"
"11398","2","227","Sat, 30 Jul 2022 21:21:06"
"11399","5","-1","Sat, 30 Jul 2022 21:21:06"
"11400","4","-1","Sat, 30 Jul 2022 21:21:06"
"11401","3","-1","Sat, 30 Jul 2022 21:21:06"
"11402","2","227","Sat, 30 Jul 2022 21:21:06"
"11403","5","-1","Sat, 30 Jul 2022 21:21:06"
"11404","4","-1","Sat, 30 Jul 2022 21:21:06"
"11405","3","-1","Sat, 30 Jul 2022 21:21:06"
"11406","2","227","Sat, 30 Jul 2022 21:21:06"
"11407","5","-1","Sat, 30 Jul 2022 21:21:06"
"11408","4","-1","Sat, 30 Jul 2022 21:21:06"
"11409","3","-1","Sat, 30 Jul 2022 21:21:06"
"11410","2","227","Sat, 30 Jul 2022 21:21:06"
"11411","5","-1","Sat, 30 Jul 2022 21:21:06"
"11412","4","-1","Sat, 30 Jul 2022 21:21:06"
"11413","3","-1","Sat, 30 Jul 2022 21:21:06"
"11414","2","227","Sat, 30 Jul 2022 21:21:06"
"11415","5","-1","Sat, 30 Jul 2022 21:21:06"
"11416","4","-1","Sat, 30 Jul 2022 21:21:06"
"11417","3","-1","Sat, 30 Jul 2022 21:21:06"
"11418","2","227","Sat, 30 Jul 2022 21:21:06"
"11419","5","-1","Sat, 30 Jul 2022 21:21:06"
"11420","4","-1","Sat, 30 Jul 2022 21:21:06"
"11421","3","-1","Sat, 30 Jul 2022 21:21:06"
"11422","2","227","Sat, 30 Jul 2022 21:21:06"
"11423","5","-1","Sat, 30 Jul 2022 21:21:06"
"11424","4","-1","Sat, 30 Jul 2022 21:21:06"
"11425","3","-1","Sat, 30 Jul 2022 21:21:06"
"11426","2","227","Sat, 30 Jul 2022 21:21:06"
"11427","5","-1","Sat, 30 Jul 2022 21:21:06"
"11428","4","-1","Sat, 30 Jul 2022 21:21:06"
"11429","3","-1","Sat, 30 Jul 2022 21:21:06"
"11430","2","227","Sat, 30 Jul 2022 21:21:06"
"11431","5","-1","Sat, 30 Jul 2022 21:21:06"
"11432","4","-1","Sat, 30 Jul 2022 21:21:06"
"11433","3","-1","Sat, 30 Jul 2022 21:21:06"
"11434","2","227","Sat, 30 Jul 2022 21:21:06"
"11435","5","-1","Sat, 30 Jul 2022 21:21:06"
"11436","4","-1","Sat, 30 Jul 2022 21:21:06"
"11437","3","-1","Sat, 30 Jul 2022 21:21:06"
"11438","2","227","Sat, 30 Jul 2022 21:21:06"
"11439","5","-1","Sat, 30 Jul 2022 21:21:06"
"11440","4","-1","Sat, 30 Jul 2022 21:21:06"
"11441","3","-1","Sat, 30 Jul 2022 21:21:06"
"11442","2","227","Sat, 30 Jul 2022 21:21:06"
"11443","5","-1","Sat, 30 Jul 2022 21:21:06"
"11444","4","-1","Sat, 30 Jul 2022 21:21:06"
"11445","3","-1","Sat, 30 Jul 2022 21:21:06"
"11446","2","227","Sat, 30 Jul 2022 21:21:06"
"11447","5","-1","Sat, 30 Jul 2022 21:21:06"
"11448","4","-1","Sat, 30 Jul 2022 21:21:06"
"11449","3","-1","Sat, 30 Jul 2022 21:21:06"
"11450","2","227","Sat, 30 Jul 2022 21:21:06"
"11451","5","-1","Sat, 30 Jul 2022 21:21:06"
"11452","4","-1","Sat, 30 Jul 2022 21:21:06"
"11453","3","-1","Sat, 30 Jul 2022 21:21:06"
"11454","2","227","Sat, 30 Jul 2022 21:21:06"
"11455","5","-1","Sat, 30 Jul 2022 21:21:06"
"11456","4","-1","Sat, 30 Jul 2022 21:21:06"
"11457","3","-1","Sat, 30 Jul 2022 21:21:06"
"11458","2","227","Sat, 30 Jul 2022 21:21:06"
"11459","5","-1","Sat, 30 Jul 2022 21:21:06"
"11460","4","-1","Sat, 30 Jul 2022 21:21:06"
"11461","3","-1","Sat, 30 Jul 2022 21:21:06"
"11462","2","227","Sat, 30 Jul 2022 21:21:06"
"11463","5","-1","Sat, 30 Jul 2022 21:21:06"
"11464","4","-1","Sat, 30 Jul 2022 21:21:06"
"11465","3","-1","Sat, 30 Jul 2022 21:21:06"
"11466","2","227","Sat, 30 Jul 2022 21:21:06"
"11467","5","-1","Sat, 30 Jul 2022 21:21:06"
"11468","4","-1","Sat, 30 Jul 2022 21:21:06"
"11469","3","-1","Sat, 30 Jul 2022 21:21:06"
"11470","2","227","Sat, 30 Jul 2022 21:21:06"
"11471","5","-1","Sat, 30 Jul 2022 21:21:06"
"11472","4","-1","Sat, 30 Jul 2022 21:21:06"
"11473","3","-1","Sat, 30 Jul 2022 21:21:06"
"11474","2","227","Sat, 30 Jul 2022 21:21:06"
"11475","5","-1","Sat, 30 Jul 2022 21:21:06"
"11476","4","-1","Sat, 30 Jul 2022 21:21:06"
"11477","3","-1","Sat, 30 Jul 2022 21:21:06"
"11478","2","227","Sat, 30 Jul 2022 21:21:06"
"11479","5","-1","Sat, 30 Jul 2022 21:21:06"
"11480","4","-1","Sat, 30 Jul 2022 21:21:06"
"11481","3","-1","Sat, 30 Jul 2022 21:21:06"
"11482","2","227","Sat, 30 Jul 2022 21:21:06"
"11483","5","-1","Sat, 30 Jul 2022 21:21:06"
"11484","4","-1","Sat, 30 Jul 2022 21:21:06"
"11485","3","-1","Sat, 30 Jul 2022 21:21:06"
"11486","2","227","Sat, 30 Jul 2022 21:21:06"
"11487","5","-1","Sat, 30 Jul 2022 21:21:06"
"11488","4","-1","Sat, 30 Jul 2022 21:21:06"
"11489","3","-1","Sat, 30 Jul 2022 21:21:06"
"11490","2","227","Sat, 30 Jul 2022 21:21:06"
"11491","5","-1","Sat, 30 Jul 2022 21:21:06"
"11492","4","-1","Sat, 30 Jul 2022 21:21:06"
"11493","3","-1","Sat, 30 Jul 2022 21:21:06"
"11494","2","227","Sat, 30 Jul 2022 21:21:06"
"11495","5","-1","Sat, 30 Jul 2022 21:21:06"
"11496","4","-1","Sat, 30 Jul 2022 21:21:06"
"11497","3","-1","Sat, 30 Jul 2022 21:21:06"
"11498","2","227","Sat, 30 Jul 2022 21:21:06"
"11499","5","-1","Sat, 30 Jul 2022 21:21:06"
"11500","4","-1","Sat, 30 Jul 2022 21:21:06"
"11501","3","-1","Sat, 30 Jul 2022 21:21:06"
"11502","2","227","Sat, 30 Jul 2022 21:21:06"
"11503","5","-1","Sat, 30 Jul 2022 21:21:06"
"11504","4","-1","Sat, 30 Jul 2022 21:21:06"
"11505","3","-1","Sat, 30 Jul 2022 21:21:06"
"11506","2","227","Sat, 30 Jul 2022 21:21:06"
"11507","5","-1","Sat, 30 Jul 2022 21:21:06"
"11508","4","-1","Sat, 30 Jul 2022 21:21:06"
"11509","3","-1","Sat, 30 Jul 2022 21:21:06"
"11510","2","227","Sat, 30 Jul 2022 21:21:06"
"11511","5","-1","Sat, 30 Jul 2022 21:21:06"
"11512","4","-1","Sat, 30 Jul 2022 21:21:06"
"11513","3","-1","Sat, 30 Jul 2022 21:21:06"
"11514","2","227","Sat, 30 Jul 2022 21:21:06"
"11515","5","-1","Sat, 30 Jul 2022 21:21:06"
"11516","4","-1","Sat, 30 Jul 2022 21:21:06"
"11517","3","-1","Sat, 30 Jul 2022 21:21:06"
"11518","2","227","Sat, 30 Jul 2022 21:21:06"
"11519","5","-1","Sat, 30 Jul 2022 21:21:06"
"11520","4","-1","Sat, 30 Jul 2022 21:21:06"
"11521","3","-1","Sat, 30 Jul 2022 21:21:06"
"11522","2","227","Sat, 30 Jul 2022 21:21:06"
"11523","5","-1","Sat, 30 Jul 2022 21:21:06"
"11524","4","-1","Sat, 30 Jul 2022 21:21:06"
"11525","3","-1","Sat, 30 Jul 2022 21:21:06"
"11526","2","227","Sat, 30 Jul 2022 21:21:06"
"11527","5","-1","Sat, 30 Jul 2022 21:21:06"
"11528","4","-1","Sat, 30 Jul 2022 21:21:06"
"11529","3","-1","Sat, 30 Jul 2022 21:21:06"
"11530","2","227","Sat, 30 Jul 2022 21:21:06"
"11531","5","-1","Sat, 30 Jul 2022 21:21:06"
"11532","4","-1","Sat, 30 Jul 2022 21:21:06"
"11533","3","-1","Sat, 30 Jul 2022 21:21:06"
"11534","2","227","Sat, 30 Jul 2022 21:21:06"
"11535","5","-1","Sat, 30 Jul 2022 21:21:06"
"11536","4","-1","Sat, 30 Jul 2022 21:21:06"
"11537","3","-1","Sat, 30 Jul 2022 21:21:06"
"11538","2","227","Sat, 30 Jul 2022 21:21:06"
"11539","5","-1","Sat, 30 Jul 2022 21:21:06"
"11540","4","-1","Sat, 30 Jul 2022 21:21:06"
"11541","3","-1","Sat, 30 Jul 2022 21:21:06"
"11542","2","227","Sat, 30 Jul 2022 21:21:06"
"11543","5","-1","Sat, 30 Jul 2022 21:21:06"
"11544","4","-1","Sat, 30 Jul 2022 21:21:06"
"11545","3","-1","Sat, 30 Jul 2022 21:21:06"
"11546","2","227","Sat, 30 Jul 2022 21:21:06"
"11547","5","-1","Sat, 30 Jul 2022 21:21:06"
"11548","4","-1","Sat, 30 Jul 2022 21:21:06"
"11549","3","-1","Sat, 30 Jul 2022 21:21:06"
"11550","2","227","Sat, 30 Jul 2022 21:21:06"
"11551","5","-1","Sat, 30 Jul 2022 21:21:06"
"11552","4","-1","Sat, 30 Jul 2022 21:21:06"
"11553","3","-1","Sat, 30 Jul 2022 21:21:06"
"11554","2","227","Sat, 30 Jul 2022 21:21:06"
"11555","5","-1","Sat, 30 Jul 2022 21:21:06"
"11556","4","-1","Sat, 30 Jul 2022 21:21:06"
"11557","3","-1","Sat, 30 Jul 2022 21:21:06"
"11558","2","227","Sat, 30 Jul 2022 21:21:06"
"11559","5","-1","Sat, 30 Jul 2022 21:21:06"
"11560","4","-1","Sat, 30 Jul 2022 21:21:06"
"11561","3","-1","Sat, 30 Jul 2022 21:21:06"
"11562","2","227","Sat, 30 Jul 2022 21:21:06"
"11563","5","-1","Sat, 30 Jul 2022 21:21:06"
"11564","4","-1","Sat, 30 Jul 2022 21:21:06"
"11565","3","-1","Sat, 30 Jul 2022 21:21:06"
"11566","2","227","Sat, 30 Jul 2022 21:21:06"
"11567","5","-1","Sat, 30 Jul 2022 21:21:06"
"11568","4","-1","Sat, 30 Jul 2022 21:21:06"
"11569","3","-1","Sat, 30 Jul 2022 21:21:06"
"11570","2","227","Sat, 30 Jul 2022 21:21:06"
"11571","5","-1","Sat, 30 Jul 2022 21:21:06"
"11572","4","-1","Sat, 30 Jul 2022 21:21:06"
"11573","3","-1","Sat, 30 Jul 2022 21:21:06"
"11574","2","227","Sat, 30 Jul 2022 21:21:06"
"11575","5","-1","Sat, 30 Jul 2022 21:21:06"
"11576","4","-1","Sat, 30 Jul 2022 21:21:06"
"11577","3","-1","Sat, 30 Jul 2022 21:21:06"
"11578","2","227","Sat, 30 Jul 2022 21:21:06"
"11579","5","-1","Sat, 30 Jul 2022 21:21:06"
"11580","4","-1","Sat, 30 Jul 2022 21:21:06"
"11581","3","-1","Sat, 30 Jul 2022 21:21:06"
"11582","2","227","Sat, 30 Jul 2022 21:21:06"
"11583","5","-1","Sat, 30 Jul 2022 21:21:06"
"11584","4","-1","Sat, 30 Jul 2022 21:21:06"
"11585","3","-1","Sat, 30 Jul 2022 21:21:06"
"11586","2","227","Sat, 30 Jul 2022 21:21:06"
"11587","5","-1","Sat, 30 Jul 2022 21:21:06"
"11588","4","-1","Sat, 30 Jul 2022 21:21:06"
"11589","3","-1","Sat, 30 Jul 2022 21:21:06"
"11590","2","227","Sat, 30 Jul 2022 21:21:06"
"11591","5","-1","Sat, 30 Jul 2022 21:21:06"
"11592","4","-1","Sat, 30 Jul 2022 21:21:06"
"11593","3","-1","Sat, 30 Jul 2022 21:21:06"
"11594","2","227","Sat, 30 Jul 2022 21:21:06"
"11595","5","-1","Sat, 30 Jul 2022 21:21:06"
"11596","4","-1","Sat, 30 Jul 2022 21:21:06"
"11597","3","-1","Sat, 30 Jul 2022 21:21:06"
"11598","2","227","Sat, 30 Jul 2022 21:21:06"
"11599","5","-1","Sat, 30 Jul 2022 21:21:06"
"11600","4","-1","Sat, 30 Jul 2022 21:21:06"
"11601","3","-1","Sat, 30 Jul 2022 21:21:06"
"11602","2","227","Sat, 30 Jul 2022 21:21:06"
"11603","5","-1","Sat, 30 Jul 2022 21:21:06"
"11604","4","-1","Sat, 30 Jul 2022 21:21:06"
"11605","3","-1","Sat, 30 Jul 2022 21:21:06"
"11606","2","227","Sat, 30 Jul 2022 21:21:06"
"11607","5","-1","Sat, 30 Jul 2022 21:21:06"
"11608","4","-1","Sat, 30 Jul 2022 21:21:06"
"11609","3","-1","Sat, 30 Jul 2022 21:21:06"
"11610","2","227","Sat, 30 Jul 2022 21:21:06"
"11611","5","-1","Sat, 30 Jul 2022 21:21:06"
"11612","4","-1","Sat, 30 Jul 2022 21:21:06"
"11613","3","-1","Sat, 30 Jul 2022 21:21:06"
"11614","2","227","Sat, 30 Jul 2022 21:21:06"
"11615","5","-1","Sat, 30 Jul 2022 21:21:06"
"11616","4","-1","Sat, 30 Jul 2022 21:21:06"
"11617","3","-1","Sat, 30 Jul 2022 21:21:06"
"11618","2","227","Sat, 30 Jul 2022 21:21:06"
"11619","5","-1","Sat, 30 Jul 2022 21:21:06"
"11620","4","-1","Sat, 30 Jul 2022 21:21:06"
"11621","3","-1","Sat, 30 Jul 2022 21:21:06"
"11622","2","227","Sat, 30 Jul 2022 21:21:06"
"11623","5","-1","Sat, 30 Jul 2022 21:21:06"
"11624","4","-1","Sat, 30 Jul 2022 21:21:06"
"11625","3","-1","Sat, 30 Jul 2022 21:21:06"
"11626","2","227","Sat, 30 Jul 2022 21:21:06"
"11627","5","-1","Sat, 30 Jul 2022 21:21:06"
"11628","4","-1","Sat, 30 Jul 2022 21:21:06"
"11629","3","-1","Sat, 30 Jul 2022 21:21:06"
"11630","2","227","Sat, 30 Jul 2022 21:21:06"
"11631","5","-1","Sat, 30 Jul 2022 21:21:06"
"11632","4","-1","Sat, 30 Jul 2022 21:21:06"
"11633","3","-1","Sat, 30 Jul 2022 21:21:06"
"11634","2","227","Sat, 30 Jul 2022 21:21:06"
"11635","5","-1","Sat, 30 Jul 2022 21:21:06"
"11636","4","-1","Sat, 30 Jul 2022 21:21:06"
"11637","3","-1","Sat, 30 Jul 2022 21:21:06"
"11638","2","227","Sat, 30 Jul 2022 21:21:06"
"11639","5","-1","Sat, 30 Jul 2022 21:21:06"
"11640","4","-1","Sat, 30 Jul 2022 21:21:06"
"11641","3","-1","Sat, 30 Jul 2022 21:21:06"
"11642","2","227","Sat, 30 Jul 2022 21:21:06"
"11643","5","-1","Sat, 30 Jul 2022 21:21:06"
"11644","4","-1","Sat, 30 Jul 2022 21:21:06"
"11645","3","-1","Sat, 30 Jul 2022 21:21:06"
"11646","2","227","Sat, 30 Jul 2022 21:21:06"
"11647","5","-1","Sat, 30 Jul 2022 21:21:06"
"11648","4","-1","Sat, 30 Jul 2022 21:21:06"
"11649","3","-1","Sat, 30 Jul 2022 21:21:06"
"11650","2","227","Sat, 30 Jul 2022 21:21:06"
"11651","5","-1","Sat, 30 Jul 2022 21:21:06"
"11652","4","-1","Sat, 30 Jul 2022 21:21:06"
"11653","3","-1","Sat, 30 Jul 2022 21:21:06"
"11654","2","227","Sat, 30 Jul 2022 21:21:06"
"11655","5","-1","Sat, 30 Jul 2022 21:21:06"
"11656","4","-1","Sat, 30 Jul 2022 21:21:06"
"11657","3","-1","Sat, 30 Jul 2022 21:21:06"
"11658","2","227","Sat, 30 Jul 2022 21:21:06"
"11659","5","-1","Sat, 30 Jul 2022 21:21:06"
"11660","4","-1","Sat, 30 Jul 2022 21:21:06"
"11661","3","-1","Sat, 30 Jul 2022 21:21:06"
"11662","2","227","Sat, 30 Jul 2022 21:21:06"
"11663","5","-1","Sat, 30 Jul 2022 21:21:06"
"11664","4","-1","Sat, 30 Jul 2022 21:21:06"
"11665","3","-1","Sat, 30 Jul 2022 21:21:06"
"11666","2","227","Sat, 30 Jul 2022 21:21:06"
"11667","5","-1","Sat, 30 Jul 2022 21:21:06"
"11668","4","-1","Sat, 30 Jul 2022 21:21:06"
"11669","3","-1","Sat, 30 Jul 2022 21:21:06"
"11670","2","227","Sat, 30 Jul 2022 21:21:06"
"11671","5","-1","Sat, 30 Jul 2022 21:21:06"
"11672","4","-1","Sat, 30 Jul 2022 21:21:06"
"11673","3","-1","Sat, 30 Jul 2022 21:21:06"
"11674","2","227","Sat, 30 Jul 2022 21:21:06"
"11675","5","-1","Sat, 30 Jul 2022 21:21:06"
"11676","4","-1","Sat, 30 Jul 2022 21:21:06"
"11677","3","-1","Sat, 30 Jul 2022 21:21:06"
"11678","2","227","Sat, 30 Jul 2022 21:21:06"
"11679","5","-1","Sat, 30 Jul 2022 21:21:06"
"11680","4","-1","Sat, 30 Jul 2022 21:21:06"
"11681","3","-1","Sat, 30 Jul 2022 21:21:06"
"11682","2","227","Sat, 30 Jul 2022 21:21:06"
"11683","5","-1","Sat, 30 Jul 2022 21:21:06"
"11684","4","-1","Sat, 30 Jul 2022 21:21:06"
"11685","3","-1","Sat, 30 Jul 2022 21:21:06"
"11686","2","227","Sat, 30 Jul 2022 21:21:06"
"11687","5","-1","Sat, 30 Jul 2022 21:21:06"
"11688","4","-1","Sat, 30 Jul 2022 21:21:06"
"11689","3","-1","Sat, 30 Jul 2022 21:21:06"
"11690","2","227","Sat, 30 Jul 2022 21:21:06"
"11691","5","-1","Sat, 30 Jul 2022 21:21:06"
"11692","4","-1","Sat, 30 Jul 2022 21:21:06"
"11693","3","-1","Sat, 30 Jul 2022 21:21:06"
"11694","2","227","Sat, 30 Jul 2022 21:21:06"
"11695","5","-1","Sat, 30 Jul 2022 21:21:06"
"11696","4","-1","Sat, 30 Jul 2022 21:21:06"
"11697","3","-1","Sat, 30 Jul 2022 21:21:06"
"11698","2","227","Sat, 30 Jul 2022 21:21:06"
"11699","5","-1","Sat, 30 Jul 2022 21:21:06"
"11700","4","-1","Sat, 30 Jul 2022 21:21:06"
"11701","3","-1","Sat, 30 Jul 2022 21:21:06"
"11702","2","227","Sat, 30 Jul 2022 21:21:06"
"11703","5","-1","Sat, 30 Jul 2022 21:21:06"
"11704","4","-1","Sat, 30 Jul 2022 21:21:06"
"11705","3","-1","Sat, 30 Jul 2022 21:21:06"
"11706","2","227","Sat, 30 Jul 2022 21:21:06"
"11707","5","-1","Sat, 30 Jul 2022 21:21:06"
"11708","4","-1","Sat, 30 Jul 2022 21:21:06"
"11709","3","-1","Sat, 30 Jul 2022 21:21:06"
"11710","2","227","Sat, 30 Jul 2022 21:21:06"
"11711","5","-1","Sat, 30 Jul 2022 21:21:06"
"11712","4","-1","Sat, 30 Jul 2022 21:21:06"
"11713","3","-1","Sat, 30 Jul 2022 21:21:06"
"11714","2","227","Sat, 30 Jul 2022 21:21:06"
"11715","5","-1","Sat, 30 Jul 2022 21:21:06"
"11716","4","-1","Sat, 30 Jul 2022 21:21:06"
"11717","3","-1","Sat, 30 Jul 2022 21:21:06"
"11718","2","227","Sat, 30 Jul 2022 21:21:06"
"11719","5","-1","Sat, 30 Jul 2022 21:21:06"
"11720","4","-1","Sat, 30 Jul 2022 21:21:06"
"11721","3","-1","Sat, 30 Jul 2022 21:21:06"
"11722","2","227","Sat, 30 Jul 2022 21:21:06"
"11723","5","-1","Sat, 30 Jul 2022 21:21:06"
"11724","4","-1","Sat, 30 Jul 2022 21:21:06"
"11725","3","-1","Sat, 30 Jul 2022 21:21:06"
"11726","2","227","Sat, 30 Jul 2022 21:21:06"
"11727","5","-1","Sat, 30 Jul 2022 21:21:06"
"11728","4","-1","Sat, 30 Jul 2022 21:21:06"
"11729","3","-1","Sat, 30 Jul 2022 21:21:06"
"11730","2","227","Sat, 30 Jul 2022 21:21:06"
"11731","5","-1","Sat, 30 Jul 2022 21:21:06"
"11732","4","-1","Sat, 30 Jul 2022 21:21:06"
"11733","3","-1","Sat, 30 Jul 2022 21:21:06"
"11734","2","227","Sat, 30 Jul 2022 21:21:06"
"11735","5","-1","Sat, 30 Jul 2022 21:21:06"
"11736","4","-1","Sat, 30 Jul 2022 21:21:06"
"11737","3","-1","Sat, 30 Jul 2022 21:21:06"
"11738","2","227","Sat, 30 Jul 2022 21:21:06"
"11739","5","-1","Sat, 30 Jul 2022 21:21:06"
"11740","4","-1","Sat, 30 Jul 2022 21:21:06"
"11741","3","-1","Sat, 30 Jul 2022 21:21:06"
"11742","2","227","Sat, 30 Jul 2022 21:21:06"
"11743","5","-1","Sat, 30 Jul 2022 21:21:06"
"11744","4","-1","Sat, 30 Jul 2022 21:21:06"
"11745","3","-1","Sat, 30 Jul 2022 21:21:06"
"11746","2","227","Sat, 30 Jul 2022 21:21:06"
"11747","5","-1","Sat, 30 Jul 2022 21:21:06"
"11748","4","-1","Sat, 30 Jul 2022 21:21:06"
"11749","3","-1","Sat, 30 Jul 2022 21:21:06"
"11750","2","227","Sat, 30 Jul 2022 21:21:06"
"11751","5","-1","Sat, 30 Jul 2022 21:21:06"
"11752","4","-1","Sat, 30 Jul 2022 21:21:06"
"11753","3","-1","Sat, 30 Jul 2022 21:21:06"
"11754","2","227","Sat, 30 Jul 2022 21:21:06"
"11755","5","-1","Sat, 30 Jul 2022 21:21:06"
"11756","4","-1","Sat, 30 Jul 2022 21:21:06"
"11757","3","-1","Sat, 30 Jul 2022 21:21:06"
"11758","2","227","Sat, 30 Jul 2022 21:21:06"
"11759","5","-1","Sat, 30 Jul 2022 21:21:06"
"11760","4","-1","Sat, 30 Jul 2022 21:21:06"
"11761","3","-1","Sat, 30 Jul 2022 21:21:06"
"11762","2","227","Sat, 30 Jul 2022 21:21:06"
"11763","5","-1","Sat, 30 Jul 2022 21:21:06"
"11764","4","-1","Sat, 30 Jul 2022 21:21:06"
"11765","3","-1","Sat, 30 Jul 2022 21:21:06"
"11766","2","227","Sat, 30 Jul 2022 21:21:06"
"11767","5","-1","Sat, 30 Jul 2022 21:21:06"
"11768","4","-1","Sat, 30 Jul 2022 21:21:06"
"11769","3","-1","Sat, 30 Jul 2022 21:21:06"
"11770","2","227","Sat, 30 Jul 2022 21:21:06"
"11771","5","-1","Sat, 30 Jul 2022 21:21:06"
"11772","4","-1","Sat, 30 Jul 2022 21:21:06"
"11773","3","-1","Sat, 30 Jul 2022 21:21:06"
"11774","2","227","Sat, 30 Jul 2022 21:21:06"
"11775","5","-1","Sat, 30 Jul 2022 21:21:06"
"11776","4","-1","Sat, 30 Jul 2022 21:21:06"
"11777","3","-1","Sat, 30 Jul 2022 21:21:06"
"11778","2","227","Sat, 30 Jul 2022 21:21:06"
"11779","5","-1","Sat, 30 Jul 2022 21:21:06"
"11780","4","-1","Sat, 30 Jul 2022 21:21:06"
"11781","3","-1","Sat, 30 Jul 2022 21:21:06"
"11782","2","227","Sat, 30 Jul 2022 21:21:06"
"11783","5","-1","Sat, 30 Jul 2022 21:21:06"
"11784","4","-1","Sat, 30 Jul 2022 21:21:06"
"11785","3","-1","Sat, 30 Jul 2022 21:21:06"
"11786","2","227","Sat, 30 Jul 2022 21:21:06"
"11787","5","-1","Sat, 30 Jul 2022 21:21:06"
"11788","4","-1","Sat, 30 Jul 2022 21:21:06"
"11789","3","-1","Sat, 30 Jul 2022 21:21:06"
"11790","2","227","Sat, 30 Jul 2022 21:21:06"
"11791","5","-1","Sat, 30 Jul 2022 21:21:06"
"11792","4","-1","Sat, 30 Jul 2022 21:21:06"
"11793","3","-1","Sat, 30 Jul 2022 21:21:06"
"11794","2","227","Sat, 30 Jul 2022 21:21:06"
"11795","5","-1","Sat, 30 Jul 2022 21:21:06"
"11796","4","-1","Sat, 30 Jul 2022 21:21:06"
